food_id,food_name,category,cuisine,serving_size_g,calories,protein_g,carbs_g,fat_g,fiber_g,sugar_g,saturated_fat_g,sodium_mg,potassium_mg,calcium_mg,iron_mg,magnesium_mg,phosphorus_mg,zinc_mg,vitamin_a_mcg,vitamin_c_mg,vitamin_d_mcg,vitamin_b12_mcg,cholesterol_mg,water_g,glycemic_index,meal_type,diet_tags,allergens,is_vegan,is_vegetarian,is_halal
CX016906,Fried Wrap Egg (150G),Eggs,Global,150,285.2,19.5,1.7,22.3,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,102.6,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016907,Fried Wrap Egg (200G),Eggs,Global,200,380.3,26.0,2.2,29.7,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,136.8,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016908,Fried Wrap Egg (250G),Eggs,Global,250,475.3,32.5,2.8,37.1,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,171.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016921,Poached Egg (100G),Eggs,Global,100,147.5,13.0,1.1,10.1,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016922,Poached Egg (150G),Eggs,Global,150,221.2,19.5,1.7,15.2,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016923,Poached Egg (200G),Eggs,Global,200,295.0,26.0,2.2,20.2,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016924,Poached Egg (250G),Eggs,Global,250,368.7,32.5,2.8,25.3,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016945,Poached Wrap Egg (100G),Eggs,Global,100,147.6,13.0,1.1,10.1,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016946,Poached Wrap Egg (150G),Eggs,Global,150,221.4,19.5,1.7,15.2,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016947,Poached Wrap Egg (200G),Eggs,Global,200,295.1,26.0,2.2,20.2,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016948,Poached Wrap Egg (250G),Eggs,Global,250,368.9,32.5,2.8,25.3,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016961,Omelet Egg (100G),Eggs,Global,100,166.9,13.4,1.1,12.1,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016962,Omelet Egg (150G),Eggs,Global,150,250.3,20.1,1.7,18.2,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016963,Omelet Egg (200G),Eggs,Global,200,333.7,26.8,2.2,24.2,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016964,Omelet Egg (250G),Eggs,Global,250,417.2,33.5,2.8,30.3,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016986,Omelet Wrap Egg (150G),Eggs,Global,150,250.4,20.1,1.7,18.2,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016987,Omelet Wrap Egg (200G),Eggs,Global,200,333.9,26.8,2.2,24.2,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX016988,Omelet Wrap Egg (250G),Eggs,Global,250,417.4,33.5,2.8,30.3,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017001,Soft Boiled Egg (100G),Eggs,Global,100,155.4,13.0,1.1,11.0,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017002,Soft Boiled Egg (150G),Eggs,Global,150,233.1,19.5,1.7,16.5,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017003,Soft Boiled Egg (200G),Eggs,Global,200,310.8,26.0,2.2,22.0,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017004,Soft Boiled Egg (250G),Eggs,Global,250,388.5,32.5,2.8,27.5,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017025,Soft Boiled Wrap Egg (100G),Eggs,Global,100,155.5,13.0,1.1,11.0,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017026,Soft Boiled Wrap Egg (150G),Eggs,Global,150,233.2,19.5,1.7,16.5,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017027,Soft Boiled Wrap Egg (200G),Eggs,Global,200,311.0,26.0,2.2,22.0,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017028,Soft Boiled Wrap Egg (250G),Eggs,Global,250,388.7,32.5,2.8,27.5,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017081,Seasoned Egg (100G),Eggs,Global,100,155.4,13.0,1.1,11.0,0.0,0.0,3.3,133.9,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017082,Seasoned Egg (150G),Eggs,Global,150,233.1,19.5,1.7,16.5,0.0,0.0,4.9,200.9,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017083,Seasoned Egg (200G),Eggs,Global,200,310.8,26.0,2.2,22.0,0.0,0.0,6.6,267.8,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017084,Seasoned Egg (250G),Eggs,Global,250,388.5,32.5,2.8,27.5,0.0,0.0,8.2,334.8,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017105,Seasoned Wrap Egg (100G),Eggs,Global,100,155.5,13.0,1.1,11.0,0.0,0.0,3.3,133.9,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017106,Seasoned Wrap Egg (150G),Eggs,Global,150,233.2,19.5,1.7,16.5,0.0,0.0,4.9,200.9,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017107,Seasoned Wrap Egg (200G),Eggs,Global,200,311.0,26.0,2.2,22.0,0.0,0.0,6.6,267.8,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017108,Seasoned Wrap Egg (250G),Eggs,Global,250,388.7,32.5,2.8,27.5,0.0,0.0,8.2,334.8,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017161,Deviled Egg (100G),Eggs,Global,100,170.2,13.0,1.1,12.6,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017162,Deviled Egg (150G),Eggs,Global,150,255.4,19.5,1.7,19.0,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017163,Deviled Egg (200G),Eggs,Global,200,340.5,26.0,2.2,25.3,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017164,Deviled Egg (250G),Eggs,Global,250,425.6,32.5,2.8,31.6,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017185,Deviled Wrap Egg (100G),Eggs,Global,100,170.3,13.0,1.1,12.6,0.0,0.0,3.3,124.0,126.0,50.0,1.8,12.0,200.0,1.2,160.0,0.0,2.0,1.1,373.0,76.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017186,Deviled Wrap Egg (150G),Eggs,Global,150,255.5,19.5,1.7,19.0,0.0,0.0,4.9,186.0,189.0,75.0,2.7,18.0,300.0,1.8,240.0,0.0,3.0,1.7,559.5,114.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017187,Deviled Wrap Egg (200G),Eggs,Global,200,340.7,26.0,2.2,25.3,0.0,0.0,6.6,248.0,252.0,100.0,3.6,24.0,400.0,2.4,320.0,0.0,4.0,2.2,746.0,152.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017188,Deviled Wrap Egg (250G),Eggs,Global,250,425.8,32.5,2.8,31.6,0.0,0.0,8.2,310.0,315.0,125.0,4.5,30.0,500.0,3.0,400.0,0.0,5.0,2.8,932.5,190.0,0.0,Breakfast,High Protein;Low Carb;Keto;Vegetarian,Eggs,False,True,True
CX017201,Whole Milk Whole Milk (100G),Milk,Global,100,91.4,5.6,6.0,5.0,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017202,Whole Milk Whole Milk (150G),Milk,Global,150,137.2,8.4,9.0,7.5,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017203,Whole Milk Whole Milk (200G),Milk,Global,200,182.9,11.2,12.0,10.0,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017204,Whole Milk Whole Milk (250G),Milk,Global,250,228.6,14.0,15.0,12.5,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017205,Whole Cheese Whole Milk (100G),Milk,Global,100,95.5,5.7,6.0,5.4,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017206,Whole Cheese Whole Milk (150G),Milk,Global,150,143.2,8.6,9.0,8.1,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017207,Whole Cheese Whole Milk (200G),Milk,Global,200,191.0,11.4,12.0,10.8,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017208,Whole Cheese Whole Milk (250G),Milk,Global,250,238.7,14.3,15.0,13.5,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017209,Whole Yogurt Whole Milk (100G),Milk,Global,100,91.7,5.7,6.0,5.0,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017210,Whole Yogurt Whole Milk (150G),Milk,Global,150,137.5,8.5,9.0,7.5,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017211,Whole Yogurt Whole Milk (200G),Milk,Global,200,183.3,11.3,12.0,10.0,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017212,Whole Yogurt Whole Milk (250G),Milk,Global,250,229.2,14.2,15.0,12.5,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017213,Whole Butter Whole Milk (100G),Milk,Global,100,99.1,5.5,6.0,5.9,0.0,0.0,3.7,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017214,Whole Butter Whole Milk (150G),Milk,Global,150,148.6,8.2,9.0,8.8,0.0,0.0,5.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017215,Whole Butter Whole Milk (200G),Milk,Global,200,198.2,11.0,12.0,11.8,0.0,0.0,7.3,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017216,Whole Butter Whole Milk (250G),Milk,Global,250,247.8,13.8,15.0,14.8,0.0,0.0,9.2,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017217,Whole Custard Whole Milk (100G),Milk,Global,100,95.5,5.5,6.0,5.5,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017218,Whole Custard Whole Milk (150G),Milk,Global,150,143.2,8.2,9.0,8.2,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017219,Whole Custard Whole Milk (200G),Milk,Global,200,191.0,11.0,12.0,11.0,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017220,Whole Custard Whole Milk (250G),Milk,Global,250,238.8,13.8,15.0,13.8,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017221,Whole Spread Whole Milk (100G),Milk,Global,100,93.2,5.5,6.0,5.2,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017222,Whole Spread Whole Milk (150G),Milk,Global,150,139.9,8.2,9.0,7.9,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017223,Whole Spread Whole Milk (200G),Milk,Global,200,186.5,11.0,12.0,10.5,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017224,Whole Spread Whole Milk (250G),Milk,Global,250,233.1,13.8,15.0,13.1,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017225,Whole Whipped Whole Milk (100G),Milk,Global,100,96.4,5.5,6.0,5.6,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017226,Whole Whipped Whole Milk (150G),Milk,Global,150,144.6,8.2,9.0,8.4,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017227,Whole Whipped Whole Milk (200G),Milk,Global,200,192.8,11.0,12.0,11.2,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017228,Whole Whipped Whole Milk (250G),Milk,Global,250,241.0,13.8,15.0,14.0,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017229,Whole Soft Whole Milk (100G),Milk,Global,100,91.0,5.5,6.0,5.0,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,86.7,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017230,Whole Soft Whole Milk (150G),Milk,Global,150,136.5,8.2,9.0,7.5,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,130.1,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017231,Whole Soft Whole Milk (200G),Milk,Global,200,182.0,11.0,12.0,10.0,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,173.4,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017232,Whole Soft Whole Milk (250G),Milk,Global,250,227.5,13.8,15.0,12.5,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,216.8,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017233,Whole Aged Whole Milk (100G),Milk,Global,100,91.4,5.6,6.0,5.0,0.0,0.0,3.0,104.5,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,33.2,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017234,Whole Aged Whole Milk (150G),Milk,Global,150,137.2,8.4,9.0,7.5,0.0,0.0,4.5,156.8,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,49.9,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017235,Whole Aged Whole Milk (200G),Milk,Global,200,182.9,11.2,12.0,10.0,0.0,0.0,6.0,209.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,66.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017236,Whole Aged Whole Milk (250G),Milk,Global,250,228.6,14.0,15.0,12.5,0.0,0.0,7.5,261.2,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,83.1,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017241,Low Fat Milk Whole Milk (100G),Milk,Global,100,66.7,5.6,6.0,2.2,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,35.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017242,Low Fat Milk Whole Milk (150G),Milk,Global,150,100.0,8.4,9.0,3.4,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,52.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017243,Low Fat Milk Whole Milk (200G),Milk,Global,200,133.4,11.2,12.0,4.5,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,70.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017244,Low Fat Milk Whole Milk (250G),Milk,Global,250,166.7,14.0,15.0,5.6,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,87.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017245,Low Fat Cheese Whole Milk (100G),Milk,Global,100,68.8,5.7,6.0,2.4,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,35.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017246,Low Fat Cheese Whole Milk (150G),Milk,Global,150,103.1,8.6,9.0,3.6,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,52.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017247,Low Fat Cheese Whole Milk (200G),Milk,Global,200,137.5,11.4,12.0,4.9,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,70.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017248,Low Fat Cheese Whole Milk (250G),Milk,Global,250,171.9,14.3,15.0,6.1,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,87.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017249,Low Fat Yogurt Whole Milk (100G),Milk,Global,100,66.9,5.7,6.0,2.2,0.0,0.0,3.0,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,35.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017250,Low Fat Yogurt Whole Milk (150G),Milk,Global,150,100.4,8.5,9.0,3.4,0.0,0.0,4.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,52.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017251,Low Fat Yogurt Whole Milk (200G),Milk,Global,200,133.8,11.3,12.0,4.5,0.0,0.0,6.0,190.0,360.0,320.0,0.2,28.0,280.0,1.2,110.0,0.0,1.0,1.6,40.0,170.0,70.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017252,Low Fat Yogurt Whole Milk (250G),Milk,Global,250,167.3,14.2,15.0,5.6,0.0,0.0,7.5,237.5,450.0,400.0,0.2,35.0,350.0,1.5,137.5,0.0,1.2,2.0,50.0,212.5,87.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017253,Low Fat Butter Whole Milk (100G),Milk,Global,100,69.9,5.5,6.0,2.7,0.0,0.0,3.7,95.0,180.0,160.0,0.1,14.0,140.0,0.6,55.0,0.0,0.5,0.8,20.0,85.0,35.0,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
CX017254,Low Fat Butter Whole Milk (150G),Milk,Global,150,104.8,8.2,9.0,4.0,0.0,0.0,5.5,142.5,270.0,240.0,0.2,21.0,210.0,0.9,82.5,0.0,0.8,1.2,30.0,127.5,52.5,Breakfast,Vegetarian;High Protein;Balanced,Milk,False,True,True
